31563	150214
50214	131563
86832	129722
29722	186832
132791	182871
82871	32791
164733	131553
31553	64733
22380	178704
78704	122380
98887	37110
137110	198887
11558	48786
148786	111558
104040	62659
162659	4040
117562	176938
76938	17562
154526	33526
133526	54526
27595	98621
198621	127595
110341	169158
69158	10341
6020	177197
77197	106020
132451	59462
159462	32451
22937	804
100804	122937
54405	100907
907	154405
94258	156539
56539	194258
83697	22281
122281	183697
81457	75605
175605	181457
168412	85624
185624	68412
161459	20299
120299	61459
114740	196851
96851	14740
92922	176893
76893	192922
58049	51361
151361	158049
17231	157796
57796	117231
150696	187444
87444	50696
96238	172431
72431	196238
15935	21265
121265	115935
118387	32437
132437	18387
115120	115424
15424	15120
42775	27903
127903	142775
16286	190845
90845	116286
57257	16332
116332	157257
185578	157104
57104	85578
157031	178220
78220	57031
78630	138643
38643	178630
5648	3844
103844	105648
29749	70125
170125	129749
107863	45416
145416	7863
15348	60979
160979	115348
86814	52705
152705	186814
33307	194905
94905	133307
113614	83715
183715	13614
98897	169449
69449	198897
156029	109026
9026	56029
184398	158985
58985	84398
77518	198853
98853	177518
16203	113383
13383	116203
130559	153221
53221	30559
179034	122675
22675	79034
89436	163279
63279	189436
194750	113013
13013	94750
72492	102948
2948	172492
182981	25847
125847	82981
132706	110178
10178	32706
158267	104114
4114	58267
84470	27358
127358	184470
124946	22304
122304	24946
149663	133637
33637	49663
191734	48656
148656	91734
153012	59113
159113	53012
76724	79104
179104	176724
52073	139962
39962	152073
64377	148269
48269	164377
5631	19753
119753	105631
138739	152520
52520	38739
77597	189424
89424	177597
184958	93320
193320	84958
28018	37401
137401	128018
106392	12613
112613	6392
191356	187940
87940	91356
3868	135670
35670	103868
21649	65134
165134	121649
139871	191891
91891	39871
181217	130010
30010	81217
116525	163901
63901	16525
196392	198034
98034	96392
92546	56187
156187	192546
31565	183589
83589	131565
154865	171160
71160	54865
140775	128109
28109	40775
123323	131534
31534	23323
34414	155494
55494	134414
46875	73077
173077	146875
125627	105222
5222	25627
90172	198839
98839	190172
168183	154417
54417	68183
133890	82606
182606	33890
102012	185895
85895	2012
117516	5321
105321	17516
139227	95578
195578	39227
61972	143487
43487	161972
111581	150526
50526	11581
162030	151295
51295	62030
33419	182212
82212	133419
192312	68706
168706	92312
126593	163926
63926	26593
82726	42733
142733	182726
95296	29392
129392	195296
159009	21377
121377	59009
150522	14240
114240	50522
117815	55180
155180	17815
57151	6052
106052	157151
124677	130417
30417	24677
12465	126261
26261	112465
20849	125007
25007	120849
52430	10376
110376	152430
93581	108327
8327	193581
13497	1193
101193	113497
164829	98822
198822	64829
132553	60879
160879	32553
56227	137424
37424	156227
174277	76406
176406	74277
121272	131601
31601	21272
30698	99077
199077	130698
127294	77127
177127	27294
100059	119577
19577	59
138151	7224
107224	38151
5020	175015
75015	105020
54177	138695
38695	154177
125664	185600
85600	25664
5117	13723
113723	105117
43754	199568
99568	143754
174575	104913
4913	74575
104157	110716
10716	4157
160142	40962
140962	60142
198440	137305
37305	98440
17406	145201
45201	117406
51620	52962
152962	151620
157135	131752
31752	57135
63235	184610
84610	163235
84363	151851
51851	184363
55451	41110
141110	155451
189447	26234
126234	89447
49223	168088
68088	149223
160932	8959
108959	60932
75345	174702
74702	175345
172889	151819
51819	72889
134886	37107
137107	34886
52500	84946
184946	152500
129365	32744
132744	29365
34474	197917
97917	134474
183695	22866
122866	83695
176491	90791
190791	76491
13756	94059
194059	113756
78097	175309
75309	178097
46022	169085
69085	146022
193519	71720
171720	93519
150148	34053
134053	50148
62876	76833
176833	162876
195193	82903
182903	95193
24374	186766
86766	124374
136630	167581
67581	36630
3725	67669
167669	103725
75158	143185
43185	175158
125421	83114
183114	25421
95056	34872
134872	195056
3853	75775
175775	103853
189555	16162
116162	89555
182745	199452
99452	82745
1631	198400
98400	101631
129547	198919
98919	29547
128201	183959
83959	28201
11579	38996
138996	111579
163501	107656
7656	63501
165581	166420
66420	65581
182151	194045
94045	82151
88454	85157
185157	188454
48015	69808
169808	148015
113966	191173
91173	13966
193086	87030
187030	93086
148026	174379
74379	48026
123432	21951
121951	23432
43301	130187
30187	143301
195608	37537
137537	95608
96202	118478
18478	196202
44088	82574
182574	144088
123596	115123
15123	23596
78123	137846
37846	178123
144155	161674
61674	44155
51431	168657
68657	151431
96579	166194
66194	196579
104656	86036
186036	4656
178347	6813
106813	78347
50257	15860
115860	150257
2600	1236
101236	102600
127533	126475
26475	27533
136162	153266
53266	36162
45108	67507
167507	145108
87537	167896
67896	187537
123224	64466
164466	23224
66833	79561
179561	166833
143571	136576
36576	43571
25914	141289
41289	125914
191859	112638
12638	91859
88460	152927
52927	188460
50842	18455
118455	150842
195711	43580
143580	95711
8809	135690
35690	108809
121545	148438
48438	21545
80938	22764
122764	180938
192840	104550
4550	92840
141175	193598
93598	41175
180687	98842
198842	80687
29820	37782
137782	129820
194734	149220
49220	94734
137903	134620
34620	37903
166975	135362
35362	66975
147070	102438
2438	47070
8115	64735
164735	108115
138734	182267
82267	38734
157580	17390
117390	57580
63006	125881
25881	163006
132272	121355
21355	32272
41975	160620
60620	141975
1986	18197
118197	101986
40537	172595
72595	140537
85495	120176
20176	185495
25082	199827
99827	125082
42599	115305
15305	142599
176377	154006
54006	76377
79595	18396
118396	179595
128231	132725
32725	28231
184379	90470
190470	84379
21357	59122
159122	121357
81473	175280
75280	181473
135083	115934
15934	35083
59857	79563
179563	159857
4637	117829
17829	104637
152786	119951
19951	52786
111622	129630
29630	11622
63154	131506
31506	163154
74717	196483
96483	174717
75913	171692
71692	175913
96144	120068
20068	196144
6429	11865
111865	106429
33387	100940
940	133387
179197	46679
146679	79197
10363	178900
78900	110363
151447	21501
121501	51447
197205	90320
190320	97205
163572	153076
53076	63572
169319	58969
158969	69319
101629	36152
136152	1629
24558	48607
148607	124558
24562	33216
133216	124562
69245	57548
157548	169245
23708	100813
813	123708
148105	139614
39614	48105
16335	198470
98470	116335
13979	146958
46958	113979
24059	179945
79945	124059
53748	2744
102744	153748
166737	127491
27491	66737
100498	79777
179777	498
34382	125556
25556	134382
183133	73210
173210	83133
670	24270
124270	100670
105353	49328
149328	5353
35873	191082
91082	135873
49300	116405
16405	149300
107621	125384
25384	7621
195847	58328
158328	95847
168785	184308
84308	68785
32774	22923
122923	132774
23872	123924
23924	123872
196389	42856
142856	96389
74998	137747
37747	174998
143967	87383
187383	43967
15943	60836
160836	115943
92146	24362
124362	192146
69942	189596
89596	169942
128381	145281
45281	28381
93788	123804
23804	193788
90687	1983
101983	190687
135565	35293
135293	35565
29938	121851
21851	129938
154190	12680
112680	54190
53526	166429
66429	153526
73414	57617
157617	173414
82638	47526
147526	182638
51357	156125
56125	151357
93879	33551
133551	193879
51959	43981
143981	151959
76325	12494
112494	176325
3064	14563
114563	103064
125501	6872
106872	25501
178053	14329
114329	78053
142280	199359
99359	42280
90040	78776
178776	190040
187704	50018
150018	87704
117486	191266
91266	17486
66374	17698
117698	166374
88027	104415
4415	188027
129841	148409
48409	29841
20935	3765
103765	120935
137761	92832
192832	37761
81219	106194
6194	181219
165254	58131
158131	65254
172304	127683
27683	72304
115113	82411
182411	15113
45708	1759
101759	145708
174672	23792
123792	74672
90215	75229
175229	190215
77143	81480
181480	177143
58305	49184
149184	158305
59511	151209
51209	159511
848	115785
15785	100848
70760	31580
131580	170760
172063	139733
39733	72063
38585	30200
130200	138585
94442	121174
21174	194442
38663	194893
94893	138663
48198	70363
170363	148198
63991	70177
170177	163991
100797	89829
189829	797
569	175860
75860	100569
31465	6711
106711	131465
118096	50
100050	18096
101123	180888
80888	1123
43820	75816
175816	143820
168377	63372
163372	68377
150380	44076
144076	50380
97041	162618
62618	197041
91919	145943
45943	191919
122781	102058
2058	22781
85467	106152
6152	185467
16461	5895
105895	116461
62429	169627
69627	162429
192286	45460
145460	92286
54992	179001
79001	154992
176411	180384
80384	76411
183513	82670
182670	83513
83985	86120
186120	183985
67245	177297
77297	167245
48199	159702
59702	148199
36167	88419
188419	136167
40137	189829
89829	140137
54618	17218
117218	154618
10815	163837
63837	110815
57129	123024
23024	157129
149966	47472
147472	49966
50160	169778
69778	150160
70371	85324
185324	170371
160780	155577
55577	60780
113954	52115
152115	13954
49621	44608
144608	149621
51852	136095
36095	151852
179010	100160
160	79010
160910	198282
98282	60910
92301	189860
89860	192301
118020	112684
12684	18020
46605	72708
172708	146605
20624	40049
140049	120624
176544	99416
199416	76544
27081	77061
177061	127081
55638	124203
24203	155638
56022	147013
47013	156022
184851	154183
54183	84851
117857	47800
147800	17857
21089	121801
21801	121089
78010	126674
26674	178010
11528	179691
79691	111528
102581	13293
113293	2581
156168	52415
152415	56168
168524	13053
113053	68524
82487	155795
55795	182487
42693	54806
154806	142693
92231	85378
185378	192231
51230	104209
4209	151230
114632	90974
190974	14632
87270	114553
14553	187270
159388	143164
43164	59388
164688	180607
80607	64688
21158	112816
12816	121158
8977	69492
169492	108977
122029	92290
192290	22029
43751	84027
184027	143751
191439	35740
135740	91439
95777	49136
149136	195777
3011	111684
11684	103011
32975	193159
93159	132975
142649	63899
163899	42649
121974	191990
91990	21974
16742	26222
126222	116742
83460	169834
69834	183460
81293	10417
110417	181293
120365	158248
58248	20365
82332	34388
134388	182332
189258	159002
59002	89258
20719	36310
136310	120719
133992	50736
150736	33992
34008	69750
169750	134008
160319	37
100037	60319
149694	155593
55593	49694
112811	175905
75905	12811
123207	158553
58553	23207
184664	191907
91907	84664
90814	184869
84869	190814
79514	181087
81087	179514
24448	4067
104067	124448
71867	96560
196560	171867
107670	28883
128883	7670
196368	40226
140226	96368
45322	195437
95437	145322
25571	99896
199896	125571
29341	184158
84158	129341
78888	72471
172471	178888
170107	91920
191920	70107
4193	44552
144552	104193
53013	134828
34828	153013
156198	120417
20417	56198
61988	166546
66546	161988
81365	199688
99688	181365
101766	146443
46443	1766
52004	21167
121167	152004
88122	113046
13046	188122
96703	174120
74120	196703
81464	46951
146951	181464
108729	97842
197842	8729
12188	37150
137150	112188
79302	60673
160673	179302
193397	20115
120115	93397
194388	10386
110386	94388
89717	166622
66622	189717
88326	93196
193196	188326
137079	157884
57884	37079
136890	89597
189597	36890
112311	6343
106343	12311
107452	133925
33925	7452
28072	98387
198387	128072
81515	74327
174327	181515
140782	92977
192977	40782
29228	131813
31813	129228
13901	195239
95239	113901
10323	138964
38964	110323
11458	167959
67959	111458
153748	35527
135527	53748
55133	44008
144008	155133
8121	69899
169899	108121
126730	25381
125381	26730
193213	149507
49507	93213
84398	145469
45469	184398
12680	193647
93647	112680
195475	115788
15788	95475
177864	112247
12247	77864
134038	182627
82627	34038
59331	24079
124079	159331
121146	14727
114727	21146
172738	134441
34441	72738
98502	95465
195465	198502
138011	163908
63908	38011
141843	95373
195373	41843
169836	93002
193002	69836
65970	181401
81401	165970
54040	129108
29108	154040
130205	146787
46787	30205
98401	149665
49665	198401
112159	100457
457	12159
131043	116882
16882	31043
122903	6239
106239	22903
194261	68604
168604	94261
145027	55784
155784	45027
4856	107414
7414	104856
104948	59608
159608	4948
134987	66835
166835	34987
61136	61757
161757	161136
106564	83954
183954	6564
142233	133623
33623	42233
173244	7370
107370	73244
11304	180285
80285	111304
176164	117655
17655	76164
192679	61410
161410	92679
180590	73501
173501	80590
111349	167967
67967	11349
50710	123504
23504	150710
127160	33964
133964	27160
189927	10101
110101	89927
68382	86544
186544	168382
10069	114823
14823	110069
46768	191678
91678	146768
62869	8274
108274	162869
129237	42557
142557	29237
119789	124812
24812	19789
26683	75802
175802	126683
43152	125067
25067	143152
16288	45107
145107	116288
78832	187281
87281	178832
193232	173427
73427	93232
83985	174970
74970	183985
115023	121865
21865	15023
14217	43818
143818	114217
98200	158534
58534	198200
13357	10119
110119	113357
91793	146612
46612	191793
150969	107518
7518	50969
52498	83549
183549	152498
117190	76768
176768	17190
109426	84872
184872	9426
60117	164993
64993	160117
67441	183731
83731	167441
15268	60763
160763	115268
111922	100737
737	11922
126978	155046
55046	26978
178163	173583
73583	78163
7084	138773
38773	107084
35232	148769
48769	135232
173762	94484
194484	73762
104135	144630
44630	4135
178594	145626
45626	78594
176134	19815
119815	76134
4591	132599
32599	104591
141569	7601
107601	41569
120410	12873
112873	20410
113011	1128
101128	13011
41512	102379
2379	141512
167069	132851
32851	67069
73864	146884
46884	173864
24644	124991
24991	124644
54441	61399
161399	154441
72495	140006
40006	172495
198911	149538
49538	98911
59453	128318
28318	159453
197003	25980
125980	97003
176873	79937
179937	76873
99899	44293
144293	199899
190143	141818
41818	90143
25075	65775
165775	125075
18776	130330
30330	118776
52128	7448
107448	152128
98162	173661
73661	198162
74337	160814
60814	174337
166630	28807
128807	66630
123325	198343
98343	23325
110015	132850
32850	10015
33075	523
100523	133075
170012	90029
190029	70012
112973	14157
114157	12973
159223	161353
61353	59223
150952	151376
51376	50952
173938	116211
16211	73938
194294	154309
54309	94294
127396	96009
196009	27396
13644	56735
156735	113644
3658	117003
17003	103658
49404	101846
1846	149404
65950	166175
66175	165950
75963	180152
80152	175963
119784	37987
137987	19784
115277	185251
85251	15277
50683	195220
95220	150683
74790	120242
20242	174790
106836	85262
185262	6836
101269	134714
34714	1269
41066	112957
12957	141066
118850	112019
12019	18850
106643	45968
145968	6643
196501	76046
176046	96501
17720	12481
112481	117720
115711	68347
168347	15711
118476	106796
6796	18476
198256	168236
68236	98256
75639	154639
54639	175639
110487	78266
178266	10487
101606	32091
132091	1606
174898	173346
73346	74898
161633	179001
79001	61633
14384	148058
48058	114384
34594	5986
105986	134594
87089	141235
41235	187089
142968	6500
106500	42968
143540	189788
89788	43540
41883	163223
63223	141883
131623	169156
69156	31623
105812	24169
124169	5812
70162	184881
84881	170162
128235	21671
121671	28235
3070	2866
102866	103070
31128	85626
185626	131128
132199	161303
61303	32199
76688	34241
134241	176688
68419	162681
62681	168419
131923	57798
157798	31923
80268	82961
182961	180268
6501	79183
179183	106501
117420	119613
19613	17420
100026	77250
177250	26
176432	42306
142306	76432
198964	170902
70902	98964
152090	124719
24719	52090
108134	18275
118275	8134
73432	49594
149594	173432
19043	137947
37947	119043
6795	96964
196964	106795
139166	42094
142094	39166
128558	133321
33321	28558
156870	76742
176742	56870
93154	71129
171129	193154
194547	59272
159272	94547
158796	111697
11697	58796
133540	70106
170106	33540
147643	123781
23781	47643
171775	134217
34217	71775
123892	97011
197011	23892
134275	126137
26137	34275
187432	148737
48737	87432
173586	15692
115692	73586
62960	199459
99459	162960
16395	76385
176385	116395
173063	76268
176268	73063
109078	18425
118425	9078
181115	108526
8526	81115
197740	35723
135723	97740
121550	93059
193059	21550
125097	194079
94079	25097
138317	199157
99157	38317
20721	164051
64051	120721
29528	176022
76022	129528
38952	13256
113256	138952
117076	65704
165704	17076
106687	160633
60633	6687
128657	101059
1059	28657
132276	25800
125800	32276
50170	186072
86072	150170
145442	114786
14786	45442
